Study,Month,Year,Date,Lat,Long,Top20m_Temp,Top20m_Salinity,NEAR_DIST,MarketSquid,JackMackerel,NorthernAnchovy,PacificMackerel,PacificHerring,PacificSardine,PacificSaury
JSOES,September,2005,2005-09-27,47.54867,-124.7003,10.43799,32.49114494,20935.71968,1,0,0,0,0,0,0
JSOES,September,2005,2005-09-27,47.55167,-124.8093,10.90963001,32.4216198,27456.90391,0,0,0,0,0,0,1
JSOES,September,2005,2005-09-28,47.93383,-124.7413,10.31938496,32.61644974,4110.069941,1,0,0,0,0,0,0
JSOES,September,2005,2005-09-28,47.93533,-124.7925,10.12780499,32.62231998,7730.549994,1,0,0,0,0,0,0
JSOES,September,2005,2005-09-28,47.93567,-124.8748,10.89305506,32.49181461,12462.89504,1,0,0,0,1,0,0
JSOES,September,2005,2005-09-28,47.93567,-124.9593,10.49228497,32.45098019,18235.0671,0,0,0,0,0,1,0
JSOES,September,2005,2005-09-28,47.93483,-125.0853,10.82306504,32.25305519,27309.27034,0,0,0,0,0,0,0
JSOES,May,2006,2006-05-24,45.45933,-124.0983,12.81308002,30.19777479,8226.380539,1,0,0,0,0,0,0
JSOES,May,2006,2006-05-24,45.46167,-124.2133,12.55015502,30.54193001,17220.437,1,0,0,0,0,0,0
JSOES,May,2006,2006-05-24,45.45883,-124.336,12.21672015,30.88142509,26817.60824,0,0,1,1,0,1,1
JSOES,May,2006,2006-05-24,45.49083,-124.449,11.96023989,31.11508999,35805.71695,0,0,1,0,0,1,1
JSOES,May,2006,2006-05-24,45.47717,-124.5677,12.46363997,31.00067511,44970.77789,0,0,1,0,0,1,1
JSOES,May,2006,2006-05-25,46.13733,-124.0575,12.25079999,30.45320005,7146.219306,1,0,0,0,1,0,0
JSOES,May,2006,2006-05-25,46.139,-124.141,12.09327493,30.64973984,11924.85837,1,0,0,0,0,0,0
JSOES,May,2006,2006-05-25,46.14933,-124.2195,12.02215495,31.37833519,14956.88957,0,0,0,0,0,0,0
JSOES,May,2006,2006-05-25,46.145,-124.3463,10.69977989,32.05681496,23594.36388,0,0,0,0,0,0,0
JSOES,May,2006,2006-05-25,46.169,-124.446,12.23794003,31.33570547,29804.04663,0,0,1,0,0,0,1
JSOES,May,2006,2006-05-25,46.14117,-124.5673,12.52224498,31.31498489,39662.1844,0,0,0,0,0,0,0
JSOES,May,2006,2006-05-25,46.16333,-124.6735,12.58735499,31.54002991,46771.1072,0,0,0,0,0,0,1
JSOES,May,2006,2006-05-26,46.6345,-124.1805,12.76585493,26.69445992,8249.111274,0,0,1,1,0,1,0
JSOES,May,2006,2006-05-26,46.653,-124.2863,12.52314,29.2617548,16394.18557,1,0,0,0,0,0,0
JSOES,May,2006,2006-05-26,46.65467,-124.4023,12.40186,29.17648001,25265.7339,1,0,0,0,0,0,0
JSOES,May,2006,2006-05-26,46.664,-124.5052,12.164535,30.27900486,32373.55176,1,0,0,0,0,0,0
JSOES,May,2006,2006-05-26,46.66917,-124.6042,12.25666008,31.41001987,39433.44261,0,0,0,0,0,0,1
JSOES,May,2006,2006-05-26,46.6675,-124.7832,12.1519701,31.57877016,52805.94049,0,0,0,0,0,0,1
JSOES,May,2006,2006-05-28,46.98667,-124.312,12.69588008,29.50836496,10426.44297,1,0,0,0,0,0,0
JSOES,May,2006,2006-05-28,46.99383,-124.4163,12.464885,31.45947008,18369.72031,0,0,0,0,0,0,0
JSOES,May,2006,2006-05-28,46.996,-124.5525,11.95804,31.91960011,28731.24466,0,0,0,0,0,0,1
JSOES,May,2006,2006-05-28,47.01383,-124.7173,12.32260499,31.64507523,41234.69565,0,0,0,0,0,0,1
JSOES,May,2006,2006-05-28,47.00783,-124.8072,13.31258492,31.65929012,48089.92097,0,0,0,0,0,0,1
JSOES,May,2006,2006-05-28,47.00317,-124.9368,13.05190001,31.72176495,57955.71691,0,0,0,0,0,0,1
JSOES,May,2006,2006-05-29,47.51967,-124.5055,12.58527989,29.26294498,10820.55313,0,0,0,0,0,0,0
JSOES,May,2006,2006-05-29,47.5255,-124.6007,11.88421502,31.84954548,16937.14943,0,0,1,0,1,1,0
JSOES,May,2006,2006-05-29,47.5215,-124.6917,11.44506993,31.81264,22610.11464,0,0,1,0,0,0,1
JSOES,May,2006,2006-05-29,47.53967,-124.8108,11.99247012,31.93167992,28235.09167,0,0,0,0,0,1,1
JSOES,May,2006,2006-05-29,47.54533,-124.9387,12.89910502,31.94402504,36515.68422,0,0,0,0,0,0,1
JSOES,May,2006,2006-05-29,47.522,-125.052,12.798985,31.95730019,45390.50922,0,0,0,0,0,0,1
JSOES,May,2006,2006-05-30,47.91017,-124.7418,12.72478499,29.83026991,4823.113697,0,0,0,0,0,0,0
JSOES,May,2006,2006-05-30,47.90183,-124.7788,12.50376506,30.12515497,7702.113712,0,0,1,0,0,0,1
JSOES,May,2006,2006-05-30,47.90133,-124.8687,12.3265851,30.92618513,14064.79314,0,0,0,0,0,0,0
JSOES,May,2006,2006-05-30,47.929,-124.955,12.05241995,30.79322004,18198.00991,0,0,0,0,0,0,1
JSOES,May,2006,2006-05-30,47.92683,-125.0857,11.69993992,31.46512022,27554.70098,0,0,0,0,0,0,1
JSOES,May,2006,2006-05-30,47.93067,-125.1917,12.52591505,31.75055981,35181.14323,0,0,1,0,0,0,0
JSOES,May,2006,2006-05-30,47.90917,-125.3093,13.09216008,31.89413996,44271.16217,0,0,0,0,0,1,1
JSOES,June,2006,2006-06-19,48.22517,-124.7725,14.57649498,30.63733997,4342.978984,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-19,48.22783,-124.8647,11.71461496,31.56636505,7632.587807,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-19,48.23367,-124.8852,11.71461496,31.56636505,9236.409768,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-19,48.22333,-124.9185,11.4605351,31.96943007,10823.98655,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-19,48.22567,-124.9843,11.48147988,31.54254494,15509.36995,0,0,0,1,0,1,0
JSOES,June,2006,2006-06-19,48.22533,-125.1155,12.15318985,31.65972013,24988.4451,0,0,0,0,0,1,0
JSOES,June,2006,2006-06-19,48.22733,-125.234,11.99429989,31.31788492,33718.63967,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-19,48.22217,-125.4128,13.06534996,31.16161003,46861.1908,1,0,1,0,0,1,0
JSOES,June,2006,2006-06-20,47.91133,-124.7358,11.73425007,31.79894009,4372.313269,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-20,47.91417,-124.7855,12.0586,31.6632,7686.18794,0,0,0,0,1,0,0
JSOES,June,2006,2006-06-20,47.916,-124.9503,11.224755,31.91022444,18474.13785,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-20,47.91483,-125.0735,12.91742492,31.48326511,27061.14701,0,0,0,0,0,1,0
JSOES,June,2006,2006-06-20,47.92433,-125.0948,12.91742492,31.48326511,28283.63774,0,0,0,0,1,0,0
JSOES,June,2006,2006-06-20,47.91017,-125.184,12.59050002,31.62303019,35131.18656,0,0,1,0,0,1,0
JSOES,June,2006,2006-06-20,47.91283,-125.3037,13.48545499,31.64960518,43778.31426,0,0,1,0,0,0,1
JSOES,June,2006,2006-06-21,47.52733,-124.5013,10.17398503,32.5602149,10952.73378,0,0,1,0,0,1,0
JSOES,June,2006,2006-06-21,47.52433,-124.5982,11.12019496,31.96011515,16709.13645,0,0,0,0,0,1,0
JSOES,June,2006,2006-06-21,47.53233,-124.6018,11.12019496,31.96011515,17397.45955,0,0,1,0,0,1,0
JSOES,June,2006,2006-06-21,47.52533,-124.695,12.06900992,31.60522509,22462.64521,0,0,0,0,1,1,0
JSOES,June,2006,2006-06-21,47.52833,-124.8017,13.20108509,31.81069984,28353.54144,0,1,1,0,0,1,0
JSOES,June,2006,2006-06-21,47.5255,-124.9242,13.67518501,31.99696016,36457.23051,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-21,47.5285,-125.0477,14.32874489,31.91646004,44823.62415,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-22,46.997,-124.3128,13.08651991,31.28184977,10505.37315,1,0,0,0,0,0,0
JSOES,June,2006,2006-06-22,46.99933,-124.4183,14.4993,30.87112503,18527.29335,1,1,0,0,0,1,0
JSOES,June,2006,2006-06-22,47.01933,-124.4322,14.4993,30.87112503,19549.23584,1,0,0,0,0,1,0
JSOES,June,2006,2006-06-22,46.99383,-124.5518,14.13399005,31.12930508,28676.40636,1,0,1,0,1,1,0
JSOES,June,2006,2006-06-22,46.99083,-124.6905,13.63082008,31.39370489,39221.69016,1,0,0,0,0,1,0
JSOES,June,2006,2006-06-22,46.99317,-124.8107,13.86980486,31.62685509,48366.82795,0,0,1,0,0,1,0
JSOES,June,2006,2006-06-22,46.995,-124.9348,14.34526501,31.71616993,57807.86756,0,0,1,0,0,0,0
JSOES,June,2006,2006-06-23,46.66233,-124.1832,9.818919945,32.62477455,8702.618387,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-23,46.65717,-124.2875,13.72597003,31.07026005,16528.90444,1,0,1,0,0,0,0
JSOES,June,2006,2006-06-23,46.66117,-124.3942,12.38566504,31.04742002,24679.38775,0,0,0,1,0,1,0
JSOES,June,2006,2006-06-23,46.65767,-124.5053,13.93924499,30.59990988,32624.25884,0,0,0,0,0,1,0
JSOES,June,2006,2006-06-23,46.679,-124.5123,13.93924499,30.59990988,32370.9872,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-23,46.657,-124.6037,13.46438003,31.57652512,39774.23332,0,0,1,0,0,0,0
JSOES,June,2006,2006-06-23,46.65434,-124.7813,14.52936997,31.62194023,52979.09148,0,0,1,0,0,0,0
JSOES,June,2006,2006-06-24,46.15917,-124.0698,9.545550156,32.54860506,7153.897754,1,0,1,0,0,0,0
JSOES,June,2006,2006-06-24,46.155,-124.1525,9.914874935,31.81892996,10889.3557,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-24,46.15717,-124.21,10.58838496,31.72328043,13840.10091,1,0,1,0,1,0,0
JSOES,June,2006,2006-06-24,46.155,-124.3325,12.58386497,29.10847988,22166.83978,1,0,0,0,0,0,0
JSOES,June,2006,2006-06-24,46.18767,-124.465,14.08171506,30.25085487,30525.13568,1,0,1,0,0,1,0
JSOES,June,2006,2006-06-24,46.148,-124.5552,13.73245006,30.3730751,38522.79847,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-24,46.19783,-124.6695,14.39353995,29.82811489,45677.14814,0,0,1,0,0,0,0
JSOES,June,2006,2006-06-25,46.15517,-124.4507,12.46824498,31.44764481,30723.76599,0,0,0,1,0,1,0
JSOES,June,2006,2006-06-25,46.18083,-124.5697,13.20193009,31.3374999,38523.12599,0,0,1,0,0,1,0
JSOES,June,2006,2006-06-25,46.1505,-124.5478,13.20193009,31.3374999,37890.73665,0,0,1,1,0,1,0
JSOES,June,2006,2006-06-25,46.15717,-124.6713,13.25115495,31.4182601,46779.48617,1,0,1,0,0,1,0
JSOES,June,2006,2006-06-25,46.15483,-124.785,13.63833508,31.33654022,55364.54762,1,0,0,0,0,0,0
JSOES,June,2006,2006-06-25,46.16117,-124.9047,13.90916991,31.57794008,64271.57484,0,0,1,0,0,0,1
JSOES,June,2006,2006-06-25,46.156,-125.0263,15.10355005,31.45488501,73617.32803,0,0,1,0,0,0,1
JSOES,June,2006,2006-06-26,45.48183,-124.006,8.373450112,33.68291988,2159.106914,1,0,1,0,0,0,0
JSOES,June,2006,2006-06-26,45.46933,-124.037,8.772495031,33.39269485,3568.599574,1,0,0,0,0,0,0
JSOES,June,2006,2006-06-26,45.47483,-124.091,8.966190004,33.20776978,7818.479247,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-26,45.473,-124.2038,11.30831013,32.03828506,16535.05742,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-26,45.49333,-124.3292,12.94493995,31.38577528,26530.62307,1,0,0,0,0,1,0
JSOES,June,2006,2006-06-26,45.46933,-124.4473,14.38141503,30.505865,35532.99787,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-27,45.03767,-124.0363,8.414824939,33.78919468,1696.126287,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-27,45.034,-124.0768,8.878669977,33.42371025,4487.609807,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-27,45.04217,-124.13,9.506915092,32.92782459,8774.993198,1,0,0,0,0,0,0
JSOES,June,2006,2006-06-27,45.0575,-124.2395,10.96626,32.359935,17393.7799,0,0,1,0,0,0,0
JSOES,June,2006,2006-06-27,45.0645,-124.3507,10.95685501,32.20833015,26147.94943,0,0,0,1,0,0,1
JSOES,June,2006,2006-06-27,45.02717,-124.3335,10.95685501,32.20833015,24647.52731,0,0,0,0,0,1,0
JSOES,June,2006,2006-06-27,45.06367,-124.473,11.66816006,32.16967487,35779.17283,0,0,0,0,0,1,0
JSOES,June,2006,2006-06-28,44.657,-124.128,8.70369997,33.86429996,4231.566406,0,0,0,0,0,0,0
JSOES,June,2006,2006-06-28,44.67817,-124.175,8.932870007,33.77595558,7419.831755,0,0,0,0,1,0,0
JSOES,June,2006,2006-06-28,44.68217,-124.291,9.699500084,32.78939037,16626.87837,0,1,0,0,0,0,0
JSOES,June,2006,2006-06-28,44.6835,-124.41,10.54168987,32.40279522,26060.81038,1,1,0,0,0,0,0
JSOES,June,2006,2006-06-28,44.6515,-124.5165,11.27238998,32.27737446,34608.73793,1,0,0,0,0,0,0
JSOES,September,2006,2006-09-20,48.21617,-124.787,10.49302502,32.96684017,3504.561375,0,0,0,0,1,0,0
JSOES,September,2006,2006-09-20,48.21967,-124.8662,10.73006001,32.56700478,7190.930248,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-20,48.21633,-124.9143,11.12662501,32.28031502,10245.89526,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-20,48.21933,-124.985,11.48679004,32.1602951,15368.15611,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-20,48.21483,-125.1057,11.79103999,31.8889801,24084.61332,0,0,0,1,1,0,1
JSOES,September,2006,2006-09-20,48.24517,-125.1567,11.79103999,31.8889801,28440.22323,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-20,48.2405,-125.242,12.228965,31.9851902,34536.16351,0,0,1,0,1,1,1
JSOES,September,2006,2006-09-21,47.934,-124.7595,11.63002501,32.96494503,5469.921962,1,0,0,0,1,0,0
JSOES,September,2006,2006-09-21,47.93,-124.8113,10.99836011,32.98643456,9090.276135,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-21,47.926,-124.8978,10.52937999,32.68762016,14488.07072,0,0,0,0,1,0,0
JSOES,September,2006,2006-09-21,47.9245,-124.9847,10.77952504,32.66617985,20446.2018,0,0,0,0,1,0,0
JSOES,September,2006,2006-09-21,47.9215,-125.0978,11.64961004,31.97984991,28583.38076,0,0,1,0,1,0,1
JSOES,September,2006,2006-09-22,47.52383,-124.5075,12.58014002,31.85678024,11259.83329,0,0,0,0,1,1,0
JSOES,September,2006,2006-09-22,47.52183,-124.599,11.10926495,32.72771511,16625.76604,0,0,0,1,1,1,0
JSOES,September,2006,2006-09-22,47.54817,-124.7058,11.12848496,32.71335945,21284.15813,0,0,0,0,1,1,0
JSOES,September,2006,2006-09-22,47.55083,-124.8208,10.850979,32.64847906,28257.96519,0,0,1,0,1,0,0
JSOES,September,2006,2006-09-22,47.54617,-124.947,11.04909496,32.43545017,37055.46016,0,0,0,0,0,0,1
JSOES,September,2006,2006-09-22,47.54233,-125.0628,10.38947492,32.52770538,45364.19921,0,0,1,0,1,0,0
JSOES,September,2006,2006-09-23,47.0095,-124.2608,12.71552775,31.5373834,6550.927197,0,0,1,0,1,0,0
JSOES,September,2006,2006-09-23,47.01633,-124.3237,12.93809495,31.14309998,11321.51805,1,0,0,0,1,1,0
JSOES,September,2006,2006-09-23,46.98583,-124.4073,11.74698992,32.36595516,17676.83353,0,0,0,0,1,0,0
JSOES,September,2006,2006-09-23,47.0145,-124.565,11.24899988,32.67726946,29658.11802,0,0,0,1,0,1,0
JSOES,September,2006,2006-09-23,47.0135,-124.7015,11.72160497,32.61459541,40034.9788,0,0,1,0,1,0,1
JSOES,September,2006,2006-09-23,47.01266,-124.8187,11.23563495,32.54445515,48945.39246,0,0,0,0,1,0,0
JSOES,September,2006,2006-09-23,47.00917,-124.944,11.39604506,32.32268467,58480.6625,1,0,1,0,1,0,1
JSOES,September,2006,2006-09-24,46.674,-124.1862,12.08365002,32.05112,9215.754236,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-24,46.68167,-124.2908,12.35408001,32.087185,16638.52829,0,0,1,0,1,1,0
JSOES,September,2006,2006-09-24,46.6515,-124.3018,12.35408001,32.087185,17565.59815,0,0,0,0,0,1,0
JSOES,September,2006,2006-09-24,46.65667,-124.3918,12.62999992,31.67254496,24477.71246,0,0,1,1,1,0,1
JSOES,September,2006,2006-09-24,46.677,-124.4005,11.696875,32.13373518,24378.11394,0,0,1,0,0,1,0
JSOES,September,2006,2006-09-24,46.67567,-124.5075,11.80605001,32.39795523,32127.98032,0,1,0,0,0,0,1
JSOES,September,2006,2006-09-24,46.6765,-124.6188,11.80653505,32.57551994,40311.23399,0,0,0,0,0,0,1
JSOES,September,2006,2006-09-25,46.14667,-124.0628,10.9166451,32.69887514,7182.03696,0,0,1,0,0,0,0
JSOES,September,2006,2006-09-25,46.17216,-124.1665,10.66280499,31.98838453,10195.14819,0,0,0,0,1,1,0
JSOES,September,2006,2006-09-25,46.14133,-124.1418,10.71550002,32.20630989,11726.1997,0,0,1,0,1,0,0
JSOES,September,2006,2006-09-25,46.173,-124.2197,11.88945985,30.93365498,13473.29237,0,0,1,0,0,1,0
JSOES,September,2006,2006-09-25,46.17167,-124.332,12.94830008,30.72186966,21461.58168,0,0,1,0,0,1,0
JSOES,September,2006,2006-09-25,46.15883,-124.4357,13.32275491,30.24670019,29499.16234,0,0,1,0,0,1,0
JSOES,September,2006,2006-09-25,46.1795,-124.5552,12.81466498,31.37141504,37476.48143,0,0,0,0,0,0,1
JSOES,September,2006,2006-09-26,45.49533,-124.0113,11.62257004,32.6180151,2042.915283,0,0,1,0,1,0,0
JSOES,September,2006,2006-09-26,45.508,-124.0163,9.766559887,33.0709549,2773.41506,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-26,45.50317,-124.0458,12.72406993,32.33178959,4805.817703,0,0,1,0,0,0,0
JSOES,September,2006,2006-09-26,45.47717,-124.0347,10.3232101,32.86151009,3733.355704,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-26,45.494,-124.094,11.66940002,32.53764477,8508.885739,0,1,1,0,1,1,1
JSOES,September,2006,2006-09-26,45.4735,-124.2053,11.50553503,32.51999989,16656.65359,0,0,1,0,0,1,1
JSOES,September,2006,2006-09-26,45.48683,-124.3328,12.54504499,32.48277054,26722.40618,0,0,1,0,0,0,0
JSOES,September,2006,2006-09-27,45.06367,-124.0352,10.74324503,32.9781702,1322.071679,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-27,45.03583,-124.0747,11.37265511,32.67529526,4365.932133,0,0,1,0,1,0,0
JSOES,September,2006,2006-09-27,45.06217,-124.0762,11.37265511,32.67529526,4526.880051,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-27,45.06133,-124.1343,12.01329494,32.52053547,9102.107511,0,1,1,0,0,1,1
JSOES,September,2006,2006-09-27,45.053,-124.1347,11.88908501,32.535215,9181.189564,0,0,0,0,0,0,1
JSOES,September,2006,2006-09-27,45.055,-124.2358,11.20004997,32.50563965,17112.01662,0,0,1,0,0,1,0
JSOES,September,2006,2006-09-27,45.0585,-124.3475,12.1066751,32.48460979,25896.86593,0,0,1,0,0,0,0
JSOES,September,2006,2006-09-28,44.683,-124.128,9.853190041,33.43206539,3768.864883,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-28,44.65033,-124.1298,9.853190041,33.43206539,4752.118924,0,0,1,0,0,0,0
JSOES,September,2006,2006-09-28,44.6825,-124.1775,10.190905,33.23974476,7647.590533,0,0,0,0,0,0,0
JSOES,September,2006,2006-09-28,44.68117,-124.2953,10.60257492,32.90361538,16963.58807,0,0,0,0,0,1,1
JSOES,September,2006,2006-09-28,44.67817,-124.4092,11.46426001,32.50741997,25986.50726,0,1,1,0,0,1,1
JSOES,September,2006,2006-09-28,44.67867,-124.5262,13.12197986,32.25923481,35263.20876,0,0,1,0,0,1,0
JSOES,May,2007,2007-05-24,45.503,-124.0057,9.208694983,32.20789995,1782.473647,1,0,0,0,1,0,0
JSOES,May,2007,2007-05-24,45.497,-124.0412,9.479635096,32.11603489,4380.989327,0,0,0,0,1,0,0
JSOES,May,2007,2007-05-24,45.49833,-124.0923,10.53235998,31.52018003,8377.62476,0,0,1,0,0,0,0
JSOES,May,2007,2007-05-24,45.49417,-124.2103,11.44763994,30.92893991,17388.58939,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-24,45.495,-124.327,11.46164498,31.1710598,26386.15537,0,0,1,0,0,0,0
JSOES,May,2007,2007-05-24,45.49533,-124.4492,11.87589512,31.14100504,35870.3151,0,0,1,0,0,0,0
JSOES,May,2007,2007-05-24,45.49483,-124.5627,12.10986996,30.62167988,44698.5364,0,0,1,0,0,1,0
JSOES,May,2007,2007-05-25,46.1745,-124.1645,8.919090009,32.36451979,9906.334312,1,0,1,0,1,0,0
JSOES,May,2007,2007-05-25,46.17583,-124.2218,10.52117,31.7887249,13459.74321,1,0,1,0,1,0,0
JSOES,May,2007,2007-05-25,46.177,-124.3477,9.889084911,31.42534504,22436.78603,0,0,1,0,1,0,0
JSOES,May,2007,2007-05-25,46.179,-124.453,11.65747499,31.09342012,29933.55215,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-25,46.1805,-124.5607,11.29849501,31.5951849,37859.08485,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-26,46.67783,-124.185,9.621645021,32.11313524,9251.444193,1,0,0,0,0,0,0
JSOES,May,2007,2007-05-26,46.64417,-124.2907,9.651569986,32.14298944,16680.54694,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-26,46.6775,-124.411,10.605795,31.43338013,25100.27856,1,0,0,0,0,0,0
JSOES,May,2007,2007-05-26,46.67883,-124.5235,11.23968992,30.93268032,33198.38653,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-26,46.68467,-124.631,11.29847507,31.35025988,41017.16565,0,0,0,0,0,1,0
JSOES,May,2007,2007-05-26,46.67933,-124.7918,11.43863997,31.02253504,53203.78334,0,0,0,0,0,1,0
JSOES,May,2007,2007-05-27,47.0215,-124.3418,8.997224927,32.43833485,12672.61758,1,0,1,0,1,0,0
JSOES,May,2007,2007-05-27,47.021,-124.4423,10.4202301,32.09812031,20312.68024,1,0,1,0,1,0,0
JSOES,May,2007,2007-05-27,47.0185,-124.5843,9.313700008,31.9946249,31112.10205,1,0,0,0,0,0,0
JSOES,May,2007,2007-05-27,46.98933,-124.682,10.23866005,31.67731514,38574.09708,0,0,0,0,0,1,0
JSOES,May,2007,2007-05-27,47.007,-124.8238,10.32815499,31.51192503,49354.98718,0,0,0,0,0,1,0
JSOES,May,2007,2007-05-27,47.00533,-124.94,10.93975997,31.33254986,58191.97194,0,0,0,0,0,1,0
JSOES,May,2007,2007-05-28,47.555,-124.5277,8.995114923,32.88681488,12211.99076,1,0,0,0,1,0,0
JSOES,May,2007,2007-05-28,47.547,-124.6183,9.425740004,32.352005,16962.36501,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-28,47.55,-124.7105,9.435454988,31.98784542,21422.39427,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-28,47.5525,-124.8203,10.29704494,31.43380518,28135.72036,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-28,47.54867,-124.9408,10.52709508,31.3160553,36517.92378,0,0,0,0,0,1,0
JSOES,May,2007,2007-05-28,47.54583,-125.0678,10.97938504,31.23942013,45596.85817,0,0,0,0,0,0,1
JSOES,May,2007,2007-05-29,47.90816,-124.7312,9.397779942,32.53272972,4292.884149,0,0,0,0,1,0,0
JSOES,May,2007,2007-05-29,47.93133,-124.7992,9.290434933,32.32718563,8389.679655,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-29,47.9335,-124.8773,9.472289991,31.75146008,12744.23096,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-29,47.93133,-124.9697,9.472985077,31.74841995,19129.78183,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-29,47.93117,-125.0917,10.66412497,31.34389496,27869.24782,0,1,0,0,0,0,0
JSOES,May,2007,2007-05-29,47.93333,-125.1968,11.1612,31.18850489,35500.37484,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-29,47.91867,-125.3112,11.24889498,31.21187496,44203.62984,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-30,48.2575,-124.7917,8.050174999,32.98228531,5496.150994,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-30,48.2415,-124.8712,8.961924887,32.2272604,9006.50132,1,0,0,0,0,0,0
JSOES,May,2007,2007-05-30,48.23967,-124.9217,9.37306006,32.09031496,11867.399,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-30,48.25566,-125.0005,10.20139003,31.86308508,17862.69038,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-30,48.254,-125.1307,9.732925034,31.95435982,26830.20813,0,0,0,0,0,0,0
JSOES,May,2007,2007-05-30,48.24866,-125.2548,10.12933512,31.67261,35639.65123,0,0,0,0,0,0,0
JSOES,June,2007,2007-06-21,48.2239,-124.7966,10.49975014,32.2523798,4447.444015,0,0,0,0,0,0,0
JSOES,June,2007,2007-06-21,48.2409,-124.8708,10.22809997,32.31285954,8938.569671,0,0,0,0,0,0,0
JSOES,June,2007,2007-06-21,48.24207,-124.9174,9.94172492,32.31546497,11737.51369,0,0,0,0,0,0,0
JSOES,June,2007,2007-06-21,48.23868,-124.9868,10.67191992,31.74627495,16165.22451,0,0,0,0,0,1,0
JSOES,June,2007,2007-06-21,48.2402,-125.1169,10.85804,31.84673023,25437.40175,0,1,0,0,0,0,0
JSOES,June,2007,2007-06-21,48.24188,-125.1889,11.57599006,31.80152025,30693.44591,0,0,0,0,0,0,0
JSOES,June,2007,2007-06-21,48.23853,-125.4193,12.18182006,31.96841993,47529.8196,0,0,0,0,0,1,0
JSOES,June,2007,2007-06-22,47.92552,-124.7542,9.297670078,32.71781521,5131.710662,0,0,0,0,0,0,0
JSOES,June,2007,2007-06-22,47.9273,-124.7764,12.17019486,31.95923014,6756.397973,0,0,0,0,1,0,0
JSOES,June,2007,2007-06-22,47.9292,-124.875,10.32992506,31.94572039,12841.92224,0,0,0,0,0,1,0
JSOES,June,2007,2007-06-22,47.92987,-124.9565,12.00064998,31.93439531,18266.02458,0,0,0,0,0,0,0
JSOES,June,2007,2007-06-22,47.93125,-125.0794,12.26789007,31.93758507,26975.3113,1,0,0,0,0,0,0
JSOES,June,2007,2007-06-22,47.92945,-125.1862,12.66176505,31.92538996,34804.37754,0,0,0,0,0,0,1
JSOES,June,2007,2007-06-23,47.549,-124.5014,11.13859496,32.44026489,10648.29459,0,0,0,0,1,0,0
JSOES,June,2007,2007-06-23,47.54177,-124.6264,11.32499504,32.03283987,17786.95936,0,0,0,0,1,0,0
JSOES,June,2007,2007-06-23,47.51688,-124.6121,11.32499504,32.03283987,17251.78195,0,0,0,0,0,1,0
JSOES,June,2007,2007-06-23,47.54848,-124.7073,11.5933949,31.76954985,21347.32192,0,0,0,0,1,0,0
JSOES,June,2007,2007-06-23,47.54842,-124.806,12.30437493,31.85963488,27422.62622,0,0,0,0,0,0,0
JSOES,June,2007,2007-06-23,47.548,-124.9317,12.45015497,31.97401514,35914.64365,0,0,0,0,0,0,1
